,average_rating,num_pages,ratings_count,text_reviews_count,written_books,followers,quotes,discussions,questions,belongs_to_series,main_author,number_of_collaborators,merged_languages,publication_year,main_publisher
8822,4.39,40,581,37,5545.0,3091.0,8.0,0.0,0.0,0,Rudyard Kipling,2,eng,2007.0,Atheneum Books for Young Readers
8823,4.07,284,9,3,28700.0,42100.0,125.0,36.0,3.0,0,William Shakespeare,2,eng,1998.0,Cambridge University Press
8824,4.07,160,37,5,28700.0,42100.0,125.0,36.0,3.0,0,William Shakespeare,2,eng,2004.0,Oxford University Press USA
8825,4.11,320,35549,680,921.0,4862.0,50.0,17.0,5.0,0,T.S. Eliot,2,eng,2000.0,W.W. Norton & Company
8826,4.11,304,227,23,921.0,4862.0,50.0,17.0,5.0,0,T.S. Eliot,2,eng,2006.0,Yale University Press
8827,4.21,272,3124,74,921.0,4862.0,1.0,0.0,0.0,0,T.S. Eliot,2,eng,2002.0,Modern Library
8828,4.24,422,145740,3382,2691.0,82500.0,265.0,29.0,6.0,1,Stephen King,2,eng,2003.0,Viking Adult
8829,3.72,219,75,7,502.0,32500.0,145.0,4.0,0.0,0,Kurt Vonnegut Jr.,1,eng,1997.0,Jonathan Cape
8830,3.49,32,63,9,70.0,19.0,0.0,0.0,0.0,0,Nancy White Carlstrom,2,eng,2004.0,Aladdin
8831,3.47,32,104,21,70.0,19.0,0.0,0.0,0.0,0,Nancy White Carlstrom,2,eng,2012.0,Aladdin
8832,3.93,240,175,6,15.0,4.0,2.0,0.0,0.0,0,Adam Swift,1,eng,2006.0,Polity Press
8833,4.0,388,28,2,21.0,7.0,0.0,0.0,0.0,0,Stephen Mulhall,2,eng,1996.0,Wiley-Blackwell
8834,3.93,194,6,0,15.0,4.0,2.0,0.0,0.0,0,Adam Swift,1,eng,2001.0,Polity Press
8835,3.88,288,58,8,317.0,84.0,0.0,0.0,0.0,0,Max Beerbohm,1,eng,2001.0,Carlton Publishing Group
8836,3.72,306,33,5,91.0,34.0,0.0,0.0,0.0,0,Matt Braun,1,eng,2005.0,St. Martin's Paperbacks
8837,3.35,256,23,4,91.0,34.0,0.0,0.0,0.0,0,Matt Braun,1,eng,1999.0,St. Martin's Paperbacks
8839,4.0,604,6,0,59.0,6.0,0.0,0.0,0.0,0,Hugh Honour,2,eng,2005.0,Prentice Hall
8840,3.85,936,38,3,59.0,6.0,0.0,0.0,0.0,0,Hugh Honour,2,eng,2005.0,Prentice Hall
8841,4.44,46,37,6,37.0,5.0,0.0,0.0,0.0,0,Elizabeth Mann,2,eng,2006.0,Mikaya Press
8842,3.88,224,383,47,30.0,8.0,0.0,0.0,0.0,0,John Patrick Diggins,2,eng,2003.0,Times Books
8843,4.19,739,126,12,164.0,47.0,16.0,1.0,2.0,0,Richard Wilhelm,3,eng,1989.0,Penguin Books
8844,4.28,539,330,16,79100.0,3113.0,16.0,1.0,2.0,0,Anonymous,2,eng,2004.0,Inner Traditions International
8845,4.19,240,42,7,79100.0,3113.0,16.0,1.0,2.0,0,Anonymous,2,eng,1991.0,Penguin Books
8846,4.19,224,23,3,8.0,1.0,0.0,0.0,0.0,0,Sarah Dening,1,eng,1997.0,St. Martin's Griffin
8847,4.08,48,13,0,679.0,131.0,0.0,0.0,0.0,0,Ian Edginton,2,eng,2005.0,IDW Publishing
8848,3.87,70,367,23,679.0,131.0,0.0,0.0,0.0,0,Ian Edginton,2,eng,2006.0,Dark Horse
8849,4.23,384,420,37,2899.0,432.0,0.0,1.0,1.0,0,Reader's Digest Association,1,eng,2002.0,Readers Digest.
8850,4.38,12,13,0,48.0,12.0,0.0,0.0,0.0,0,William L. Simon,1,eng,1987.0,Reader's Digest Association
8851,4.58,448,12,3,2899.0,432.0,0.0,0.0,0.0,0,Reader's Digest Association,1,eng,1998.0,Readers Digest
8852,3.97,187,6,0,54.0,22.0,0.0,0.0,0.0,0,Takashi Hashiguchi,2,non-eng,2002.0,小学館
8853,4.09,128,5,0,2.0,0.0,0.0,0.0,0.0,0,Davina Thomas,1,eng,2005.0,Krause Publications
8854,3.72,304,785,126,230.0,462.0,8.0,0.0,1.0,0,Jeffrey Ford,1,eng,2005.0,William Morrow Paperbacks
8855,4.03,452,66017,4284,134.0,1921.0,54.0,28.0,19.0,1,Dave Barry,3,eng,2006.0,Disney-Hyperion
8856,3.55,307,5421,360,294.0,291.0,9.0,3.0,1.0,0,Geraldine McCaughrean,2,eng,2006.0,Margaret K. McElderry Books
8857,3.85,230,4644,672,56.0,163.0,14.0,1.0,0.0,0,Peter Walsh,1,eng,2007.0,Free Press
8858,4.08,176,213538,5609,1633.0,2143.0,313.0,121.0,26.0,0,J.M. Barrie,2,eng,2003.0,Henry Holt and Co.
8859,4.31,416,2326,93,163.0,635.0,3.0,1.0,1.0,1,Spider Robinson,1,eng,1997.0,Tor
8860,4.06,515,6899,327,161.0,10400.0,2.0,1.0,3.0,1,Diana Wynne Jones,1,eng,2006.0,Greenwillow Books
8861,4.21,598,13864,391,128.0,10400.0,3.0,1.0,4.0,1,Diana Wynne Jones,1,eng,2007.0,Greenwillow Books
8862,3.66,291,2122,123,161.0,10400.0,2.0,5.0,1.0,0,Diana Wynne Jones,1,eng,1981.0,HarperTrophy
8863,3.61,339,11498,1016,233.0,4370.0,0.0,0.0,1.0,0,Maeve Binchy,1,eng,2007.0,Knopf Publishing Group
8864,3.97,87,664,82,233.0,4370.0,0.0,1.0,0.0,0,Maeve Binchy,1,eng,2006.0,New Island Books
8865,3.64,256,2155,59,233.0,4370.0,0.0,0.0,0.0,0,Maeve Binchy,1,eng,2006.0,Arrow
8866,3.6,432,957,53,233.0,4370.0,1.0,3.0,0.0,0,Maeve Binchy,1,eng,2006.0,Arrow
8867,3.8,496,9434,455,233.0,4370.0,10.0,0.0,0.0,0,Maeve Binchy,1,eng,1997.0,Dell Publishing Company
8868,3.91,928,10463,290,233.0,4370.0,5.0,0.0,3.0,0,Maeve Binchy,1,eng,2006.0,Arrow
8869,3.53,99,356,30,233.0,4370.0,0.0,0.0,0.0,0,Maeve Binchy,2,eng,2000.0,Delacorte Press
8870,3.93,704,17624,670,233.0,4370.0,36.0,3.0,1.0,0,Maeve Binchy,1,eng,2005.0,The Orion Publishing Group Ltd
8871,3.91,407,18720,386,233.0,4370.0,0.0,0.0,1.0,0,Maeve Binchy,1,eng,2005.0,Orion
8872,3.81,96,30,4,10200.0,5916.0,0.0,0.0,0.0,0,Kate McMullan,5,eng,1984.0,Random House Books for Young Readers
8873,4.47,424,147,13,627.0,22200.0,1643.0,1824.0,553.0,1,J.K. Rowling,2,eng,1999.0,Thorndike Press Large Print
8874,4.14,48,5,0,77.0,12.0,0.0,0.0,0.0,1,George E. Stanley,2,eng,2004.0,Random House Books for Young Readers
8876,4.06,96,82,12,171.0,347.0,2.0,0.0,2.0,1,Ron Roy,2,eng,2009.0,Random House Books for Young Readers
8877,3.99,96,1844,70,171.0,347.0,3.0,1.0,1.0,1,Ron Roy,2,eng,2003.0,Random House Books for Young Readers
8878,4.12,48,12,2,77.0,12.0,0.0,0.0,0.0,1,George E. Stanley,2,eng,2004.0,Random House Books for Young Readers
8879,4.38,383,6,0,196.0,380.0,0.0,4.0,2.0,0,Judy Hall,1,non-eng,2006.0,Gaia Books
8880,4.55,344,51,6,31.0,6.0,0.0,0.0,0.0,0,Catherine de Zegher,2,eng,2006.0,Yale University Press
8881,4.0,560,219,25,3223.0,5042.0,192.0,101.0,30.0,0,Dante Alighieri,2,eng,2005.0,Modern Library
8882,3.5,756,217,37,247.0,77.0,0.0,0.0,0.0,0,William C. Davis,1,eng,2006.0,Mariner Books
8883,3.71,438,545,40,1.0,10.0,0.0,0.0,0.0,1,J.G. Passarella,1,eng,2000.0,Pocket Books
8884,4.41,176,847,40,353.0,2735.0,0.0,1.0,1.0,0,Hayao Miyazaki,2,eng,2005.0,VIZ Media LLC
8885,4.41,184,1696,86,353.0,2735.0,0.0,1.0,1.0,1,Hayao Miyazaki,2,eng,2005.0,VIZ Media LLC
8886,3.97,248,57,3,1737.0,2069.0,231.0,11.0,3.0,0,Sophocles,2,eng,2001.0,Focus
8887,4.14,472,32,6,1737.0,2069.0,5.0,0.0,0.0,0,Sophocles,3,eng,1992.0,University of Chicago Press
8888,4.08,535,7825,314,1577.0,4160.0,45.0,26.0,4.0,0,Thomas Mann,2,eng,1999.0,Vintage
8889,3.8,192,102,8,612.0,738.0,53.0,18.0,4.0,0,Christopher Marlowe,2,eng,2005.0,Hackett Publishing Company Inc.
8890,4.08,580,88,14,1576.0,4160.0,45.0,26.0,4.0,0,Thomas Mann,3,eng,1992.0,Everyman's Library
8891,4.03,530,4596,441,539.0,1736.0,3.0,15.0,5.0,0,Jun'ichirō Tanizaki,2,eng,1995.0,Vintage
8892,4.16,217,24345,1914,121.0,1903.0,74.0,6.0,11.0,0,Brian L. Weiss,1,eng,1996.0,Grand Central Publishing
8893,3.65,224,1060,90,539.0,1736.0,0.0,1.0,0.0,0,Jun'ichirō Tanizaki,2,eng,1995.0,Vintage
8894,3.69,237,3825,272,539.0,1736.0,14.0,0.0,1.0,0,Jun'ichirō Tanizaki,2,eng,2001.0,Vintage
8895,3.85,298,1291,86,539.0,1736.0,1.0,0.0,1.0,0,Jun'ichirō Tanizaki,2,eng,1996.0,Vintage
8896,3.8,164,972,74,539.0,1736.0,1.0,3.0,0.0,0,Jun'ichirō Tanizaki,2,eng,1992.0,Kodansha
8897,3.67,180,137,14,539.0,1736.0,0.0,0.0,0.0,0,Jun'ichirō Tanizaki,2,eng,1995.0,Vintage
8898,4.09,56,6674,480,539.0,1736.0,36.0,7.0,2.0,0,Jun'ichirō Tanizaki,4,eng,1977.0,Leete's Island Books
8899,3.8,210,29,2,539.0,1736.0,1.0,3.0,0.0,0,Jun'ichirō Tanizaki,1,non-eng,1997.0,Gallimard
8900,4.29,400,83353,1758,638.0,41100.0,338.0,20.0,6.0,1,Terry Pratchett,1,eng,2005.0,Corgi
8901,4.24,325,42146,1230,638.0,41100.0,121.0,10.0,2.0,1,Terry Pratchett,1,eng,2006.0,HarperTempest
8902,3.49,285,9019,265,638.0,41100.0,7.0,0.0,1.0,0,Terry Pratchett,1,eng,1988.0,Corgi
8903,4.07,502,5761,191,638.0,41100.0,4.0,1.0,1.0,0,Terry Pratchett,1,eng,2003.0,HarperCollins
8904,4.0,228,239617,4478,638.0,41100.0,269.0,59.0,18.0,1,Terry Pratchett,1,eng,2005.0,Harper
8905,4.27,336,43964,880,99.0,77.0,147.0,6.0,1.0,1,Terry Pratchett,1,eng,2002.0,Bloomsbury Methuen Drama
8906,4.3,352,51562,1294,638.0,41100.0,169.0,4.0,3.0,1,Terry Pratchett,1,eng,2005.0,Corgi Childrens
8907,4.17,176,26427,517,638.0,41100.0,48.0,6.0,0.0,1,Terry Pratchett,2,eng,2002.0,Harper Voyager
8908,4.13,265,72785,1911,638.0,41100.0,219.0,39.0,3.0,1,Terry Pratchett,1,eng,2001.0,Hartorch
8909,4.06,32,1640,19,638.0,41100.0,0.0,0.0,0.0,0,Terry Pratchett,3,eng,1998.0,Transworld Publishers
8910,3.97,277,91479,2031,638.0,41100.0,275.0,17.0,5.0,1,Terry Pratchett,1,eng,2000.0,HarperTorch
8911,4.03,228,110062,2261,638.0,41100.0,277.0,19.0,1.0,1,Terry Pratchett,1,eng,2005.0,Harper Perennial
8912,4.15,102,21339,176,99.0,77.0,13.0,2.0,0.0,0,Stephen Briggs,2,eng,2002.0,Bloomsbury Methuen Drama
8913,4.0,176,5517,143,638.0,41100.0,9.0,2.0,1.0,0,Terry Pratchett,4,eng,2001.0,Corgi
8914,3.94,396,52713,817,638.0,41100.0,151.0,10.0,0.0,1,Terry Pratchett,1,eng,2005.0,Corgi
8915,3.94,344,3601,95,638.0,41100.0,10.0,1.0,0.0,1,Terry Pratchett,3,eng,2006.0,Ebury Press
8916,4.28,352,63287,1445,638.0,41100.0,171.0,11.0,3.0,1,Terry Pratchett,1,eng,2005.0,Corgi
8917,3.72,210,9778,317,638.0,41100.0,9.0,3.0,1.0,1,Terry Pratchett,1,eng,2006.0,HarperTrophy
8918,3.99,383,2226,19,298.0,91.0,0.0,0.0,0.0,0,Peter Haining,26,eng,1999.0,Orbit
8919,4.11,32,9116,294,638.0,41100.0,4.0,0.0,1.0,1,Terry Pratchett,2,eng,2005.0,Doubleday
8920,4.17,400,53721,814,638.0,41100.0,176.0,8.0,1.0,1,Terry Pratchett,1,eng,2005.0,Corgi
8921,4.33,355,67,2,638.0,41100.0,332.0,42.0,9.0,1,Terry Pratchett,1,eng,2001.0,Turtleback Books
8922,4.23,432,60162,1373,638.0,41100.0,336.0,50.0,5.0,1,Terry Pratchett,1,eng,2006.0,Corgi
8923,4.05,256,29309,952,638.0,41100.0,66.0,5.0,2.0,1,Terry Pratchett,1,eng,2001.0,HarperCollins
8924,4.21,649,1585,24,638.0,41100.0,0.0,0.0,1.0,0,Terry Pratchett,1,eng,1999.0,Science Fiction Book Club
8925,4.38,377,969,114,638.0,41100.0,245.0,16.0,6.0,1,Terry Pratchett,1,eng,2004.0,Harper
8926,4.17,160,830,83,638.0,41100.0,48.0,6.0,0.0,1,Terry Pratchett,2,eng,2001.0,Gollancz
8927,4.14,296,41899,746,638.0,41100.0,116.0,6.0,4.0,1,Terry Pratchett,1,eng,1999.0,Harper Voyager
8928,3.92,261,7464,176,638.0,41100.0,18.0,3.0,0.0,1,Terry Pratchett,1,eng,2004.0,HarperCollins
8929,3.97,128,400,17,1505.0,354.0,0.0,0.0,0.0,0,Peter Milligan,3,eng,2003.0,Marvel
8930,4.72,544,102,6,2150.0,1.0,0.0,0.0,0.0,0,Murray Sayle,3,eng,2003.0,Phaidon Press
8931,4.0,344,13622,731,160.0,705.0,3.0,1.0,1.0,0,Bruce Campbell,1,eng,2002.0,L.A. Weekly Books
8932,4.0,193,997,117,4.0,3.0,0.0,0.0,0.0,0,Robert  Hamburger,1,eng,2004.0,Citadel
8933,4.07,330,8870,131,47.0,199.0,1.0,1.0,2.0,0,Harold Coyle,1,eng,1988.0,Berkley
8934,3.52,352,185,8,126.0,681.0,0.0,0.0,0.0,1,Scott MacMillan,2,eng,1994.0,Roc
8935,3.91,552,10987,332,525.0,7718.0,4.0,0.0,2.0,1,Clive Cussler,2,eng,2006.0,G.P. Putnam's Sons
8936,4.13,120,4088,290,225.0,1374.0,15.0,1.0,0.0,0,Randy Alcorn,1,eng,2001.0,Multnomah
8937,3.97,208,5279,489,23.0,15.0,0.0,9.0,8.0,0,Marie McSwigan,2,eng,2006.0,Puffin Books
8938,3.82,433,15857,350,699.0,13200.0,25.0,2.0,3.0,0,Clive Barker,1,eng,2002.0,Berkley Books
8940,3.82,267,103,8,7.0,1.0,0.0,0.0,0.0,0,Mark Harlan,1,eng,2006.0,Wiley Publishing
8941,3.99,375,71,7,2.0,5.0,0.0,0.0,0.0,0,Charles W. Sydnor Jr.,1,eng,1990.0,Princeton University Press
8942,3.73,392,159,22,2.0,13.0,2.0,0.0,1.0,0,Peter Maurice Wright,2,eng,1987.0,Viking Penguin Inc.
8943,4.14,288,641,25,117.0,232.0,0.0,0.0,0.0,1,John Maddox Roberts,1,eng,2003.0,St. Martin's Griffin
8944,3.61,416,157,11,131.0,90.0,0.0,0.0,0.0,0,Sean McMullen,1,eng,1999.0,Tor Science Fiction
8945,4.14,384,44,7,14.0,40.0,0.0,0.0,1.0,1,Damion Hunter,1,eng,1981.0,Ballantine Books
8946,4.2,234,106,11,6.0,4.0,0.0,2.0,0.0,0,Avigdor Kahalani,1,eng,1992.0,Praeger Publishers
8947,4.42,612,1876,161,2.0,22.0,3.0,1.0,0.0,0,Jonathan Parshall,2,eng,2005.0,Potomac Books
8948,3.77,264,501,76,8.0,1.0,6.0,0.0,0.0,0,Bob Madgic,3,eng,2007.0,Burford Books
8949,4.19,352,153,10,20.0,371.0,3.0,0.0,0.0,0,Dorothy Roberts,1,eng,2002.0,Civitas Books
8950,3.91,442,426,12,8.0,50.0,1.0,0.0,0.0,0,Caitlin Brennan,1,eng,2006.0,Luna Books
8951,3.65,374,515,21,71.0,171.0,0.0,0.0,0.0,1,Keith Baker,1,eng,2006.0,Wizards of the Coast
8952,4.3,32,963,92,9.0,19.0,0.0,0.0,2.0,0,Francine Patterson,2,eng,1987.0,Scholastic Press
8953,2.62,0,8,1,4.0,0.0,0.0,0.0,0.0,0,Barry Chubin,1,eng,1989.0,Ivy Books
8954,4.25,464,2567,33,290.0,1190.0,4.0,0.0,0.0,1,W.E.B. Griffin,1,eng,1989.0,G.P. Putnam's Sons
8955,4.03,240,17354,650,89.0,955.0,86.0,3.0,6.0,0,Robert Fulghum,1,eng,2004.0,Ballantine Books
8956,3.47,320,222,16,10.0,4.0,1.0,0.0,0.0,0,Richard Shenkman,1,eng,2011.0,William Morrow Paperbacks
8957,3.62,528,20,1,471.0,4608.0,1.0,1.0,0.0,0,Robert Ludlum,1,eng,2004.0,Orion
8958,3.62,469,9,0,471.0,4608.0,1.0,1.0,0.0,0,Jonathan Ryder,2,eng,1986.0,Dell
8959,4.02,791,26,2,93.0,370.0,0.0,2.0,2.0,0,Larry Bond,1,eng,1995.0,Warner Books (NY)
8960,3.36,384,28,4,8.0,0.0,0.0,0.0,0.0,0,Rick Hicks,2,eng,1999.0,Focus on the Family Publishing
8961,4.23,880,209,28,5.0,4.0,0.0,1.0,1.0,0,R.F. Laird,1,eng,1991.0,Workman Publishing Company
8962,4.21,240,942,26,131.0,1467.0,0.0,1.0,0.0,1,Radclyffe,1,eng,2006.0,Bold Strokes Books
8963,4.04,440,193,3,1129.0,2923.0,0.0,0.0,0.0,0,Diana Palmer,1,eng,2005.0,Harlequin Books
8964,3.31,256,4,0,36.0,51.0,0.0,2.0,0.0,0,Deb Stover,1,eng,2000.0,Kensington
8965,2.61,224,36,5,1157.0,613.0,0.0,0.0,0.0,0,Penny Jordan,1,eng,1994.0,Harlequin Presents
8966,4.0,704,566,59,116.0,6252.0,7.0,0.0,0.0,1,Greg Iles,1,eng,1998.0,Signet
8967,3.75,364,3996,80,284.0,4244.0,0.0,0.0,1.0,0,Robin Cook,1,eng,1989.0,Pan
8968,3.6,348,98,9,100.0,40.0,0.0,0.0,0.0,1,Steve Allen,1,eng,1998.0,Kensington
8969,4.49,864,505,63,210.0,2996.0,362.0,84.0,41.0,0,Larry McMurtry,1,eng,2000.0,Simon & Schuster
8970,4.03,752,202,30,210.0,2996.0,21.0,4.0,4.0,0,Larry McMurtry,1,eng,1997.0,Simon & Schuster
8971,3.92,352,4908,89,504.0,1150.0,3.0,0.0,1.0,1,Jack Higgins,1,eng,2008.0,Pocket Books
8972,3.84,495,3256,68,110.0,1195.0,6.0,0.0,0.0,0,Leon Uris,1,eng,1989.0,Bantam
8973,4.23,136,17422,67,409.0,23.0,0.0,0.0,0.0,0,Chris Ryall,3,eng,2006.0,IDW Publishing
8974,4.05,698,275,17,699.0,13200.0,13.0,11.0,4.0,1,Clive Barker,1,eng,1990.0,Fontana Books
8975,3.67,160,3,0,401.0,175.0,0.0,0.0,0.0,1,Catherine Hapka,1,eng,2005.0,Aladdin Paperbacks
8976,2.77,444,13,3,35.0,14.0,0.0,0.0,0.0,0,Karen A. Bale,1,eng,1994.0,Zebra
8977,4.14,240,35,0,66.0,8.0,0.0,0.0,0.0,0,Dan Birlew,1,eng,2005.0,BradyGames
8978,4.25,624,183950,2671,607.0,14800.0,111.0,75.0,6.0,1,Robert Jordan,1,eng,2002.0,Tor Books
8979,4.1,96,30987,1535,55.0,85.0,5.0,13.0,6.0,1,Ruth Stiles Gannett,1,eng,2005.0,Yearling
8980,4.2,144,372,15,48.0,23.0,2.0,1.0,0.0,0,Ciruelo Cabral,1,eng,2005.0,Union Square Press
8981,3.98,342,1740,77,110.0,1506.0,1.0,0.0,0.0,1,Stephanie Rowe,1,eng,2006.0,Warner Forever
8982,3.76,221,815,7,72.0,13.0,0.0,0.0,0.0,0,David Noonan,1,eng,2006.0,Wizards of the Coast
8983,3.86,326,10103,917,92.0,652.0,16.0,5.0,4.0,1,James A. Owen,1,eng,2006.0,Simon & Schuster Books for Young Readers
8984,4.27,416,179,16,171.0,187.0,0.0,0.0,0.0,0,Alan Cohen,1,eng,1993.0,Ballantine Books
8985,3.97,503,72,3,382.0,77300.0,16.0,6.0,4.0,1,Terry Brooks,1,eng,1998.0,Orbit Books
8986,4.27,1260,87,4,382.0,77300.0,4.0,0.0,2.0,1,Terry Brooks,1,eng,2005.0,Pocket Books
8987,3.77,307,630,14,382.0,77300.0,5.0,1.0,1.0,1,Terry Brooks,1,eng,1988.0,Del Rey Books
8988,4.16,224,5,0,382.0,77300.0,0.0,0.0,0.0,0,Terry Brooks,2,non-eng,2000.0,Goldmann
8989,3.96,0,1,0,382.0,77300.0,13.0,4.0,4.0,0,Terry Brooks,1,eng,1996.0,Random House Value Publishing
8990,3.79,320,76,9,509.0,96.0,0.0,1.0,0.0,0,Lester del Rey,2,eng,2000.0,Del Rey
8991,3.57,336,13158,455,382.0,77300.0,8.0,10.0,10.0,1,Terry Brooks,2,eng,2000.0,Arrow
8992,3.45,390,6,2,382.0,77300.0,0.0,0.0,0.0,0,Terry Brooks,2,non-eng,2002.0,Bragelonne
8993,3.57,320,67,4,382.0,77300.0,8.0,10.0,10.0,0,Terry Brooks,3,non-eng,1999.0,Blanvalet Taschenbuch Verlag
8994,3.95,254,192,11,1.0,0.0,0.0,0.0,1.0,0,Mary Walton,1,eng,1992.0,Management Books 2000
8995,3.99,512,26985,256,382.0,77300.0,3.0,1.0,1.0,1,Terry Brooks,1,eng,2006.0,Orbit
8996,4.12,151,514,31,8617.0,10400.0,13.0,0.0,1.0,0,Oliver Ho,4,eng,2007.0,Sterling Publishing Co. Inc.
8997,3.78,109,68,7,150.0,1924.0,2.0,0.0,1.0,0,Spencer Johnson,1,eng,2000.0,HarperCollins Publishers
8998,3.67,144,192,12,951.0,184.0,1.0,0.0,0.0,0,Joe Kelly,3,eng,2004.0,DC Comics
8999,3.9,224,297,27,567.0,80.0,0.0,0.0,0.0,0,Marc Andreyko,4,eng,2007.0,DC Comics
9000,3.79,237,448,32,7.0,9.0,0.0,0.0,0.0,1,Sabine C. Bauer,1,eng,2006.0,Fandemonium Books
9001,3.76,322,9,0,31.0,51.0,0.0,0.0,0.0,0,D.W. Buffa,1,eng,2006.0,Onyx
9002,4.36,347,3248,73,139.0,4609.0,0.0,0.0,1.0,1,Terri Blackstock,1,eng,2000.0,Zondervan
9003,3.96,576,47,6,525.0,7718.0,4.0,8.0,5.0,1,Clive Cussler,1,eng,2005.0,Pocket Books
9004,3.96,576,528,34,525.0,7719.0,4.0,8.0,5.0,1,Clive Cussler,1,eng,1995.0,Pocket Books
9005,3.12,479,8,0,44.0,1.0,0.0,0.0,0.0,0,Robert Stock,1,eng,2004.0,The Guilford Press
9006,3.63,272,131,8,117.0,12000.0,0.0,1.0,0.0,0,Sylvia Day,6,eng,2005.0,Ellora's Cave
9007,4.03,75,111,3,46.0,45.0,0.0,0.0,0.0,0,Mark Nesbitt,1,eng,1995.0,Thomas Publications (PA)
9008,3.63,180,371,44,33.0,511.0,14.0,2.0,1.0,0,Jerry Seinfeld,1,eng,1993.0,Bantam
9009,3.73,208,5420,81,353.0,856.0,9.0,4.0,0.0,0,Friedrich Dürrenmatt,3,non-eng,1972.0,Houghton Mifflin Company
9010,4.04,640,2554,91,12.0,14.0,0.0,0.0,0.0,0,Norman Schwarzkopf,2,eng,1993.0,Bantam
9011,4.35,867,23112,992,183.0,630.0,44.0,28.0,4.0,0,James M. McPherson,1,eng,2003.0,Oxford University Press USA
9012,4.19,432,596,24,10.0,10.0,0.0,0.0,0.0,0,Cecil Adams,1,eng,1998.0,Ballantine Books
9013,4.22,448,220,11,10.0,10.0,0.0,0.0,0.0,0,Cecil Adams,3,eng,1999.0,Ballantine
9014,4.21,176,167,18,254.0,5659.0,63.0,4.0,3.0,0,Richard P. Feynman,4,eng,1996.0,Basic Books
9015,4.62,512,17,2,254.0,5659.0,2.0,0.0,0.0,0,Richard P. Feynman,3,eng,2005.0,Pearson Education
9016,3.88,257,1167,28,508.0,1793.0,0.0,0.0,0.0,1,Alan Dean Foster,1,eng,2005.0,Del Rey Books
9017,3.68,358,35,0,508.0,1793.0,0.0,0.0,0.0,1,Alan Dean Foster,1,eng,2006.0,Del Rey Books
9018,3.46,370,58,4,508.0,1793.0,0.0,0.0,0.0,1,Alan Dean Foster,1,eng,2006.0,Del Rey Books
9019,3.94,352,2327,36,508.0,1793.0,0.0,0.0,2.0,1,Alan Dean Foster,1,eng,1996.0,Del Rey Books
9020,4.09,270,15901,309,508.0,1793.0,21.0,7.0,3.0,0,Alan Dean Foster,1,eng,1979.0,Grand Central Publishing
9021,3.95,342,1389,47,508.0,1793.0,0.0,0.0,1.0,0,Alan Dean Foster,1,eng,2007.0,Del Rey Books
9022,3.94,236,2277,28,508.0,1793.0,2.0,0.0,0.0,0,Alan Dean Foster,1,eng,1977.0,Del Rey
9023,4.03,231,2278,29,508.0,1793.0,3.0,2.0,1.0,1,Alan Dean Foster,1,eng,1994.0,Severn House Publishers
9024,3.84,304,30,0,508.0,1793.0,4.0,1.0,0.0,1,Alan Dean Foster,1,eng,2005.0,iBooks
9025,3.92,242,51,1,508.0,1793.0,0.0,0.0,0.0,0,Alan Dean Foster,16,eng,1993.0,Ace
9026,3.51,344,3947,100,508.0,1793.0,0.0,1.0,0.0,0,Alan Dean Foster,1,eng,2002.0,Del Rey Books
9027,3.62,344,477,8,508.0,1793.0,0.0,0.0,0.0,1,Alan Dean Foster,1,eng,1994.0,Aspect
9028,3.65,388,35,0,508.0,1793.0,0.0,0.0,0.0,1,Alan Dean Foster,1,eng,2006.0,Del Rey Books
9029,3.71,788,21,0,4.0,0.0,0.0,0.0,0.0,0,Alan Dean Foster,1,eng,1995.0,Pocket Books
9030,3.96,416,292,13,508.0,1793.0,0.0,0.0,0.0,0,Alan Dean Foster,2,eng,2002.0,Avon Books
9031,3.33,313,269,23,508.0,1793.0,0.0,0.0,0.0,0,Alan Dean Foster,1,eng,2001.0,Ace
9032,3.55,217,227,10,508.0,1793.0,0.0,1.0,0.0,0,Alan Dean Foster,1,eng,1988.0,Warner Books
9033,3.82,304,1246,21,508.0,1793.0,1.0,0.0,0.0,1,Alan Dean Foster,1,eng,2000.0,Del Rey Books
9034,4.13,268,4813,239,1152.0,1583.0,40.0,11.0,0.0,0,Ryūnosuke Akutagawa,4,eng,2006.0,Penguin Classics
9035,3.78,345,16662,739,89.0,387.0,58.0,0.0,2.0,0,Leil Lowndes,1,eng,2003.0,Contemporary Books
9036,3.85,1,14,1,66.0,61.0,0.0,1.0,0.0,0,Lucille Colandro,3,eng,2006.0,Scholastic Audio Books
9037,3.38,336,497,40,1846.0,685.0,0.0,1.0,0.0,0,Stephen Crane,2,eng,2000.0,Modern Library
9038,3.35,240,265,29,1846.0,685.0,0.0,0.0,0.0,0,Stephen Crane,2,eng,1997.0,Signet Classics
9039,3.86,160,59,7,41.0,11.0,1.0,0.0,0.0,0,Oliver Ho,4,eng,2006.0,Sterling
9040,4.27,464,299,6,607.0,14800.0,0.0,0.0,0.0,1,Robert Jordan,2,eng,2004.0,Starscape
9041,4.13,1011,109234,1962,607.0,14800.0,122.0,52.0,6.0,1,Robert Jordan,1,eng,1995.0,Tor Books
9042,3.82,818,827,48,607.0,14800.0,54.0,30.0,2.0,1,Robert Jordan,1,eng,2003.0,Orbit
9043,3.5,72,16,0,1249.0,121.0,1083.0,438.0,73.0,0,SparkNotes,2,eng,2002.0,SparkNotes
9044,3.79,240,147,3,1439.0,6146.0,1083.0,438.0,73.0,0,Mary Wollstonecraft Shelley,2,eng,2001.0,Cliffs Notes
